"Geneid","GeneName","NewName","X9_SC1","X10_Ssh1","X11_SC2","X12_Ssh2"
"ENSG00000000003","TSPAN6","ENSG00000000003_TSPAN6",41.9729975627345,37.3831062882499,37.3390356103346,36.0270087797173
"ENSG00000000005","TNMD","ENSG00000000005_TNMD",0,0,0,0
"ENSG00000000419","DPM1","ENSG00000000419_DPM1",90.5770835533989,69.5978099621512,82.2138705168368,84.7821224576581
"ENSG00000000457","SCYL3","ENSG00000000457_SCYL3",14.6242382626778,15.7059225076808,10.8220877110378,14.5402418667841
"ENSG00000000460","C1orf112","ENSG00000000460_C1orf112",45.3781510797796,16.8600318293315,25.8370261582892,21.1415979665407
"ENSG00000000938","FGR","ENSG00000000938_FGR",0,0.150535998476174,0,0
"ENSG00000000971","CFH","ENSG00000000971_CFH",0,0.200714664634899,0.22664058033587,0.81977624768219
"ENSG00000001036","FUCA2","ENSG00000001036_FUCA2",23.9436057830116,25.892191737902,22.2674370179992,31.9281275413064
"ENSG00000001084","GCLC","ENSG00000001084_GCLC",50.8980841495158,47.8202688492647,58.6999103069903,63.2522094264259
"ENSG00000001167","NFYA","ENSG00000001167_NFYA",126.313273621756,107.884132241258,125.615541651156,130.775884564459
"ENSG00000001460","STPG1","ENSG00000001460_STPG1",11.6133656791853,19.1682504726329,13.938395690656,20.1060911273632
"ENSG00000001461","NIPAL3","ENSG00000001461_NIPAL3",72.9419727072286,66.2860179956754,67.8221936655091,77.0158211638268
"ENSG00000001497","LAS1L","ENSG00000001497_LAS1L",85.308056532287,53.8918874544704,83.2904132734322,57.2548989828561
"ENSG00000001561","ENPP4","ENSG00000001561_ENPP4",0.824405588337227,1.30464532012684,1.30318333693125,1.55326025876626
"ENSG00000001617","SEMA3F","ENSG00000001617_SEMA3F",21.7571387878564,34.1214929879328,20.6242928105642,26.3191321624282
"ENSG00000001626","CFTR","ENSG00000001626_CFTR",0,0,0,0
"ENSG00000001629","ANKIB1","ENSG00000001629_ANKIB1",127.997928519663,108.98806289675,98.5319923010195,111.058108501787
"ENSG00000001630","CYP51A1","ENSG00000001630_CYP51A1",6.52355726423371,16.6091384985379,11.6719898872973,15.3600181144663
"ENSG00000001631","KRIT1","ENSG00000001631_KRIT1",13.1904894133956,9.03215990857046,8.27238118225926,7.93888576702753
"ENSG00000002016","RAD52","ENSG00000002016_RAD52",12.6528335949148,13.4478825305382,11.2753688717095,7.1622556376444
"ENSG00000002079","MYH16","ENSG00000002079_MYH16",2.18646699515525,0.853037324698321,1.41650362709919,0.992360720878441
"ENSG00000002330","BAD","ENSG00000002330_BAD",49.5360227426977,83.3969431558005,68.2188146810969,56.0899537887815
"ENSG00000002549","LAP3","ENSG00000002549_LAP3",63.6226051868947,61.5692233767553,49.5776269484716,84.005492328275
"ENSG00000002586","CD99","ENSG00000002586_CD99",90.8996770444873,129.410780023351,138.477394585217,128.661724767805
"ENSG00000002587","HS3ST1","ENSG00000002587_HS3ST1",7.52718145873121,8.58055191314193,8.725662342931,8.88810036960691
"ENSG00000002726","AOC1","ENSG00000002726_AOC1",0.0716874424641067,0.250893330793624,0,0.0862922365981253
"ENSG00000002745","WNT16","ENSG00000002745_WNT16",0.0358437212320534,0,0,0
"ENSG00000002746","HECW1","ENSG00000002746_HECW1",2.75996653486811,4.11465062501543,2.88966739928234,3.02022828093439
"ENSG00000002822","MAD1L1","ENSG00000002822_MAD1L1",1.46959257051419,2.35839730946006,2.03976522302283,2.50247486134563
"ENSG00000002834","LASP1","ENSG00000002834_LASP1",350.87418714057,346.182617829042,317.920074066142,305.215640847569
"ENSG00000002919","SNX11","ENSG00000002919_SNX11",22.151419721409,23.5839730946006,20.5676326654802,28.4764380773814
"ENSG00000002933","TMEM176A","ENSG00000002933_TMEM176A",0,0,0,0
"ENSG00000003056","M6PR","ENSG00000003056_M6PR",107.316101368768,91.1746364104029,101.874940860974,119.471601570104
"ENSG00000003096","KLHL13","ENSG00000003096_KLHL13",16.2372057181202,13.2973465320621,10.2554862601981,13.2458583178122
"ENSG00000003137","CYP26B1","ENSG00000003137_CYP26B1",0.21506232739232,2.00714664634899,1.30318333693125,2.24359815155126
"ENSG00000003147","ICA1","ENSG00000003147_ICA1",2.79581025610016,3.81357862806308,3.34294855995408,2.5456209796447
"ENSG00000003249","DBNDD1","ENSG00000003249_DBNDD1",7.56302517996326,20.1718237958074,8.04574060192339,11.8220364139432
"ENSG00000003393","ALS2","ENSG00000003393_ALS2",56.6689232678764,58.0065380794858,55.866903052792,72.3560403875281
"ENSG00000003400","CASP10","ENSG00000003400_CASP10",12.0076466127379,14.9030638491413,14.2783565611598,16.1797943621485
"ENSG00000003402","CFLAR","ENSG00000003402_CFLAR",25.6641044021502,32.1645250077426,21.1342341163199,25.1541869683535
"ENSG00000003436","TFPI","ENSG00000003436_TFPI",0,0,0,0.0862922365981253
"ENSG00000003509","NDUFAF7","ENSG00000003509_NDUFAF7",16.1655182756561,15.9568158384745,12.8618529340606,16.2660865987466
"ENSG00000003756","RBM5","ENSG00000003756_RBM5",94.9141738224773,74.6658552441824,77.9076994904553,67.6531134929302
"ENSG00000003987","MTMR7","ENSG00000003987_MTMR7",0,0,0.113320290167935,0.0431461182990627
"ENSG00000003989","SLC7A2","ENSG00000003989_SLC7A2",10.4305228785275,5.01786661587248,6.34593624940436,5.26382643248564
"ENSG00000004059","ARF5","ENSG00000004059_ARF5",218.646699515526,271.667298583336,232.703215859855,235.448367557985
"ENSG00000004139","SARM1","ENSG00000004139_SARM1",19.3197657440768,45.7127648705982,23.4006399196786,37.4508306835864
"ENSG00000004142","POLDIP2","ENSG00000004142_POLDIP2",198.8251216742,208.14110722639,177.289593967734,222.935993251257
"ENSG00000004399","PLXND1","ENSG00000004399_PLXND1",47.707992959863,53.9420661206291,48.727724772212,61.8283875225568
"ENSG00000004455","AK2","ENSG00000004455_AK2",228.718785181732,212.506651182199,244.091905021732,235.23263696649
"ENSG00000004468","CD38","ENSG00000004468_CD38",0.143374884928213,0.652322660063422,0.736581886091577,1.20809131237375
"ENSG00000004478","FKBP4","ENSG00000004478_FKBP4",325.102551574724,201.417165961121,272.76193843422,341.026919035791
"ENSG00000004487","KDM1A","ENSG00000004487_KDM1A",205.563741265826,212.406293849882,189.188224435367,211.415979665407
"ENSG00000004534","RBM6","ENSG00000004534_RBM6",89.3942407527411,72.9096019286271,90.8828727146839,92.289547041695
"ENSG00000004660","CAMKK1","ENSG00000004660_CAMKK1",17.7067982886344,18.5159278125694,14.8449580119995,15.1011414046719
"ENSG00000004700","RECQL","ENSG00000004700_RECQL",67.9238517347411,53.1893861282482,64.535905250639,73.4346933450046
"ENSG00000004766","VPS50","ENSG00000004766_VPS50",37.8509696210483,33.720063658663,36.2624928537392,36.3290316078108
"ENSG00000004776","HSPB6","ENSG00000004776_HSPB6",0,0.200714664634899,0.0566601450839675,0.431461182990627
"ENSG00000004777","ARHGAP33","ENSG00000004777_ARHGAP33",16.3088931605843,7.52679992380871,11.1620485815416,4.87551136779408
"ENSG00000004779","NDUFAB1","ENSG00000004779_NDUFAB1",68.8916322080066,62.8236900307234,74.4514306403333,82.9699854890975
"ENSG00000004799","PDK4","ENSG00000004799_PDK4",0.501812097248747,2.00714664634899,0.169980435251903,1.25123743067282
"ENSG00000004809","SLC22A16","ENSG00000004809_SLC22A16",0,0,0,0
"ENSG00000004838","ZMYND10","ENSG00000004838_ZMYND10",0.573499539712854,0.752679992380871,0.113320290167935,0.388315064691564
"ENSG00000004846","ABCB5","ENSG00000004846_ABCB5",0.573499539712854,0.501786661587248,0.566601450839675,0.215730591495313
"ENSG00000004848","ARX","ENSG00000004848_ARX",0,0.10035733231745,0,0
"ENSG00000004864","SLC25A13","ENSG00000004864_SLC25A13",55.5219241884507,33.720063658663,41.1919254760444,34.0854334562595
"ENSG00000004866","ST7","ENSG00000004866_ST7",35.9870961169816,38.3866796114244,36.2624928537392,38.7452142325583
"ENSG00000004897","CDC27","ENSG00000004897_CDC27",155.203312934791,106.730022919608,116.776559018057,100.314725045321
"ENSG00000004939","SLC4A1","ENSG00000004939_SLC4A1",0.0358437212320534,0.10035733231745,0.113320290167935,0.172584473196251
"ENSG00000004948","CALCR","ENSG00000004948_CALCR",0,0,0,0
"ENSG00000004961","HCCS","ENSG00000004961_HCCS",41.614560350414,36.6806049620278,35.2992703873118,40.0827438998292
"ENSG00000004975","DVL2","ENSG00000004975_DVL2",73.1211913133889,109.489849558337,69.1820371475243,98.6320264316572
"ENSG00000005001","PRSS22","ENSG00000005001_PRSS22",13.3338642983239,32.6663116693298,10.3121464052821,27.3114928833067
"ENSG00000005007","UPF1","ENSG00000005007_UPF1",173.017642387122,187.417318102837,165.844244660773,190.188089462268
"ENSG00000005020","SKAP2","ENSG00000005020_SKAP2",20.6459834296627,19.7202158003788,17.394664540778,17.3015934379241
"ENSG00000005022","SLC25A5","ENSG00000005022_SLC25A5",642.498703084556,478.553939155758,620.258608234192,553.392113303778
"ENSG00000005059","MCUB","ENSG00000005059_MCUB",28.890039313035,13.498061196697,27.3668500755563,16.8701322549335
"ENSG00000005073","HOXA11","ENSG00000005073_HOXA11",1.25453024312187,1.10393065549194,1.30318333693125,2.11415979665407
"ENSG00000005075","POLR2J","ENSG00000005075_POLR2J",50.6471781008914,37.8848929498372,42.9483899736474,34.1285795745586
"ENSG00000005100","DHX33","ENSG00000005100_DHX33",93.5879561368913,57.2036794209462,73.9981494796616,74.0387390011915
"ENSG00000005102","MEOX1","ENSG00000005102_MEOX1",1.64881117667445,2.25803997714261,1.81312464268696,2.45932874304657
"ENSG00000005108","THSD7A","ENSG00000005108_THSD7A",0.573499539712854,0.250893330793624,0.0566601450839675,0.345168946392501
"ENSG00000005156","LIG3","ENSG00000005156_LIG3",63.0849493684139,43.8561542227254,56.0935436331278,50.4809584099033
"ENSG00000005175","RPAP3","ENSG00000005175_RPAP3",61.6512005191318,48.7736635062805,53.6571573945172,56.9528761547627
"ENSG00000005187","ACSM3","ENSG00000005187_ACSM3",4.98227725125542,2.10750397866644,3.45626885012202,3.71056617371939
"ENSG00000005189","REXO5","ENSG00000005189_REXO5",4.65968376016694,2.50893330793624,3.73956957554185,2.80449768943907
"ENSG00000005194","CIAPIN1","ENSG00000005194_CIAPIN1",108.283881842033,99.3035803281163,104.82126840534,108.339903048946
"ENSG00000005206","SPPL2B","ENSG00000005206_SPPL2B",31.6858495691352,37.2827489559325,28.4433928321517,16.9995706098307
"ENSG00000005238","FAM214B","ENSG00000005238_FAM214B",13.1904894133956,33.6698849925043,30.5964783453425,46.5978077629877
"ENSG00000005243","COPZ2","ENSG00000005243_COPZ2",4.3012465478464,15.4550291768872,6.06263552398452,14.3245112752888
"ENSG00000005249","PRKAR2B","ENSG00000005249_PRKAR2B",1.43374884928213,1.65589598323792,1.07654275659538,1.81213696856063
"ENSG00000005302","MSL3","ENSG00000005302_MSL3",36.238002165606,27.1466583918701,32.0696421175256,36.8467850273995
"ENSG00000005339","CREBBP","ENSG00000005339_CREBBP",121.259308928037,95.9917883616405,95.4723444664852,129.222624305693
"ENSG00000005379","TSPOAP1","ENSG00000005379_TSPOAP1",11.1473973031686,31.2111303507268,13.4284543849003,23.8166573010826
"ENSG00000005381","MPO","ENSG00000005381_MPO",3.01087258349248,1.30464532012684,3.73956957554185,3.88315064691564
"ENSG00000005421","PON1","ENSG00000005421_PON1",0,0,0,0
"ENSG00000005436","GCFC2","ENSG00000005436_GCFC2",28.244852330858,13.7991331936493,18.3012268621215,11.6063058224479
"ENSG00000005448","WDR54","ENSG00000005448_WDR54",24.5887927651886,34.272028986409,30.4831580551745,30.978912938727
"ENSG00000005469","CROT","ENSG00000005469_CROT",70.2895373360566,79.0815778661502,41.3052457662123,44.5267940846327
"ENSG00000005471","ABCB4","ENSG00000005471_ABCB4",0,0.150535998476174,0,0.0431461182990627
"ENSG00000005483","KMT2E","ENSG00000005483_KMT2E",69.5009754689515,52.9384927974546,51.1641110108227,44.9151091493242
"ENSG00000005486","RHBDD2","ENSG00000005486_RHBDD2",86.9927114301935,167.797459634776,100.005156073203,150.925121810121
"ENSG00000005513","SOX8","ENSG00000005513_SOX8",0.0358437212320534,0,0.283300725419838,0.172584473196251
"ENSG00000005700","IBTK","ENSG00000005700_IBTK",59.4288898027445,64.7806580109137,84.6502567554474,68.8180586870049
"ENSG00000005801","ZNF195","ENSG00000005801_ZNF195",19.4272969077729,15.3546718445698,17.9046058465337,16.7406939000363
"ENSG00000005810","MYCBP2","ENSG00000005810_MYCBP2",109.538412085155,81.1389031786579,80.0041248585621,114.854966912105
"ENSG00000005812","FBXL3","ENSG00000005812_FBXL3",42.5106533812153,33.9207783232979,31.9563218273577,40.2121822547264
"ENSG00000005844","ITGAL","ENSG00000005844_ITGAL",0,0,0,0
"ENSG00000005882","PDK2","ENSG00000005882_PDK2",21.8288262303205,35.4763169742184,20.3409920851443,25.2836253232507
"ENSG00000005884","ITGA3","ENSG00000005884_ITGA3",617.659004270744,564.961602281082,769.104809369775,578.373715798935
"ENSG00000005889","ZFX","ENSG00000005889_ZFX",45.7365882921001,31.1609516845681,31.2197399412661,34.1285795745586
"ENSG00000005893","LAMP2","ENSG00000005893_LAMP2",133.983829965415,139.898121250525,115.756676406546,127.324195100534
"ENSG00000005961","ITGA2B","ENSG00000005961_ITGA2B",2.04309211022704,1.90678931403154,1.64314420743506,0.992360720878441
"ENSG00000005981","ASB4","ENSG00000005981_ASB4",0,0.0501786661587248,0,0.0862922365981253
"ENSG00000006007","GDE1","ENSG00000006007_GDE1",113.839658633001,137.941153270334,86.6333618333863,130.473861736365
"ENSG00000006015","REX1BD","ENSG00000006015_REX1BD",9.46274240526209,13.2973465320621,11.5586695971294,6.86023280955096
"ENSG00000006016","CRLF1","ENSG00000006016_CRLF1",8.88924286554923,17.0105678278077,12.0686109028851,14.4108035118869
"ENSG00000006025","AC003665.1","ENSG00000006025_AC003665.1",16.8823927002971,27.2470157241875,23.2873196295106,22.3928353972135
"ENSG00000006042","TMEM98","ENSG00000006042_TMEM98",21.9722011152487,20.5230744589184,22.3807573081672,20.4081139554566
"ENSG00000006047","YBX2","ENSG00000006047_YBX2",7.09705680394657,10.7382345579671,5.26939349280898,9.44899990749472
"ENSG00000006059","KRT33A","ENSG00000006059_KRT33A",0.0358437212320534,0.10035733231745,0,0
"ENSG00000006062","MAP3K14","ENSG00000006062_MAP3K14",23.9077620617796,22.3796851067912,21.1908942614038,14.9717030497747
"ENSG00000006071","ABCC8","ENSG00000006071_ABCC8",0,0,0,0
"ENSG00000006116","CACNG3","ENSG00000006116_CACNG3",0,0,0,0
"ENSG00000006118","TMEM132A","ENSG00000006118_TMEM132A",65.6298535758897,112.851820190972,63.1194016235398,82.0207708865181
"ENSG00000006125","AP2B1","ENSG00000006125_AP2B1",540.595003621829,522.309736046166,458.267253439129,620.00971995753
"ENSG00000006128","TAC1","ENSG00000006128_TAC1",0,0,0,0
"ENSG00000006194","ZNF263","ENSG00000006194_ZNF263",49.1417418091452,54.4438527822164,51.4474117362425,67.3079445465378
"ENSG00000006210","CX3CL1","ENSG00000006210_CX3CL1",0.931936752033387,1.75625331555537,0.169980435251903,1.0355068391775
"ENSG00000006282","SPATA20","ENSG00000006282_SPATA20",58.8195465417996,128.708278697129,63.9693037997993,81.1147024022378
"ENSG00000006283","CACNA1G","ENSG00000006283_CACNA1G",0.394280933552587,0.602143993904697,0.283300725419838,0.64719177448594
"ENSG00000006327","TNFRSF12A","ENSG00000006327_TNFRSF12A",150.149348241072,155.604043758205,199.160409970146,173.749418390325
"ENSG00000006377","DLX6","ENSG00000006377_DLX6",0.501812097248747,0.802858658539596,0.793242031175545,0.560899537887815
"ENSG00000006432","MAP3K9","ENSG00000006432_MAP3K9",28.5674458219465,35.2254236434248,24.1372218057702,54.2778168202208
"ENSG00000006451","RALA","ENSG00000006451_RALA",113.194471650825,106.679844253449,98.6453125911874,113.819460072927
"ENSG00000006453","BAIAP2L1","ENSG00000006453_BAIAP2L1",78.5335932194289,97.346612347926,84.3102958849436,95.9138209788163
"ENSG00000006459","KDM7A","ENSG00000006459_KDM7A",7.67055634365942,10.1862692302211,11.6153297422133,20.7101367835501
"ENSG00000006468","ETV1","ENSG00000006468_ETV1",23.1908876371385,8.07876525155469,24.0805616606862,21.6593513861295
"ENSG00000006530","AGK","ENSG00000006530_AGK",54.6258311576493,56.7520714255177,65.7824284424863,62.0441181140521
"ENSG00000006534","ALDH3B1","ENSG00000006534_ALDH3B1",7.24043168887478,37.8848929498372,8.32904132734322,16.6112555451391
"ENSG00000006555","TTC22","ENSG00000006555_TTC22",16.129674554424,26.5946930641241,14.2783565611598,20.8395751384473
"ENSG00000006576","PHTF2","ENSG00000006576_PHTF2",70.7555057120733,39.6411462653926,48.3877639017082,44.3542096114364
"ENSG00000006606","CCL26","ENSG00000006606_CCL26",0,0.150535998476174,0,0.129438354897188
"ENSG00000006607","FARP2","ENSG00000006607_FARP2",67.3145084737962,52.2359914712325,49.7476073837235,56.7371455632674
"ENSG00000006611","USH1C","ENSG00000006611_USH1C",0,0.0501786661587248,0,0
"ENSG00000006625","GGCT","ENSG00000006625_GGCT",79.25046764407,51.1320608157405,59.7197929185017,57.3843373377533
"ENSG00000006634","DBF4","ENSG00000006634_DBF4",113.552908863145,31.712917012314,67.3689125048374,35.4661092418295
"ENSG00000006638","TBXA2R","ENSG00000006638_TBXA2R",2.72412281363606,3.26161330031711,2.88966739928234,1.81213696856063
"ENSG00000006652","IFRD1","ENSG00000006652_IFRD1",41.2561231380934,51.5334901450103,49.2943262230517,63.6405244911174
"ENSG00000006659","LGALS14","ENSG00000006659_LGALS14",0,0,0,0
"ENSG00000006695","COX10","ENSG00000006695_COX10",27.3487593000567,25.892191737902,25.6103855779533,32.6184654340914
"ENSG00000006704","GTF2IRD1","ENSG00000006704_GTF2IRD1",70.0027875662002,95.6907163646881,77.8510393453713,77.9650357664062
"ENSG00000006712","PAF1","ENSG00000006712_PAF1",93.337050088267,71.0028126145955,90.5429118441801,89.528195470555
"ENSG00000006715","VPS41","ENSG00000006715_VPS41",59.6081084089047,63.5261913569455,47.5378617254487,59.0670359514168
"ENSG00000006740","ARHGAP44","ENSG00000006740_ARHGAP44",6.73861959162603,8.73108791161811,6.7992174100761,9.83731497218629
"ENSG00000006744","ELAC2","ENSG00000006744_ELAC2",185.634632260804,144.163307874016,169.073872930559,150.450514508832
"ENSG00000006747","SCIN","ENSG00000006747_SCIN",0.0358437212320534,0,0.0566601450839675,0.172584473196251
"ENSG00000006756","ARSD","ENSG00000006756_ARSD",17.5275796824741,24.8384397485688,17.9046058465337,20.1492372456623
"ENSG00000006757","PNPLA4","ENSG00000006757_PNPLA4",38.6036877669215,71.5547779423415,37.1690551750827,52.1636570235668
"ENSG00000006788","MYH13","ENSG00000006788_MYH13",0,0,0,0
"ENSG00000006831","ADIPOR2","ENSG00000006831_ADIPOR2",174.845672169956,155.001899764301,181.312464268696,175.216386412493
"ENSG00000006837","CDKL3","ENSG00000006837_CDKL3",0.394280933552587,0.301071996952349,0.623261595923642,0.862922365981253
"ENSG00000007001","UPP2","ENSG00000007001_UPP2",0,0.0501786661587248,0,0.0862922365981253
"ENSG00000007038","PRSS21","ENSG00000007038_PRSS21",48.4965548269682,56.9026074239939,40.7386443153726,45.2602780957167
"ENSG00000007047","MARK4","ENSG00000007047_MARK4",49.6077101851619,76.1210365627854,52.6939349280898,47.6333146021652
"ENSG00000007062","PROM1","ENSG00000007062_PROM1",0,0,0,0
"ENSG00000007080","CCDC124","ENSG00000007080_CCDC124",69.7160377963438,96.9451830186562,97.1721488190043,80.8558256924434
"ENSG00000007129","CEACAM21","ENSG00000007129_CEACAM21",0,0,0,0
"ENSG00000007168","PAFAH1B1","ENSG00000007168_PAFAH1B1",228.933847509125,213.861475168485,188.50830269436,216.420929388098
"ENSG00000007171","NOS2","ENSG00000007171_NOS2",0,0,0.113320290167935,0
"ENSG00000007174","DNAH9","ENSG00000007174_DNAH9",0,0,0,0
"ENSG00000007202","KIAA0100","ENSG00000007202_KIAA0100",353.526622511742,280.448565161113,284.320608031349,376.277297686125
"ENSG00000007216","SLC13A2","ENSG00000007216_SLC13A2",0,0,0,0
"ENSG00000007237","AC005747.1","ENSG00000007237_AC005747.1",1.54128001297829,2.40857597561879,1.69980435251902,5.65214149717721
"ENSG00000007255","TRAPPC6A","ENSG00000007255_TRAPPC6A",8.10068099844406,23.4836157622832,9.46224422902257,14.6265341033822
"ENSG00000007264","MATK","ENSG00000007264_MATK",6.3801823793055,6.62358393295167,6.91253770024404,6.94652504614909
"ENSG00000007306","CEACAM7","ENSG00000007306_CEACAM7",0,0,0,0
"ENSG00000007312","CD79B","ENSG00000007312_CD79B",0,0,0,0
"ENSG00000007314","SCN4A","ENSG00000007314_SCN4A",0,0.0501786661587248,0,0
"ENSG00000007341","ST7L","ENSG00000007341_ST7L",11.9718028915058,9.7346612347926,10.1421659700302,12.1240592420366
"ENSG00000007350","TKTL1","ENSG00000007350_TKTL1",0,0.0501786661587248,0,0.0431461182990627
"ENSG00000007372","PAX6","ENSG00000007372_PAX6",2.50906048624374,1.85661064787282,2.83300725419838,1.85528308685969
"ENSG00000007376","RPUSD1","ENSG00000007376_RPUSD1",54.0881753391685,55.3972474392321,46.8579399844411,28.7784609054748
"ENSG00000007384","RHBDF1","ENSG00000007384_RHBDF1",44.7329640976026,66.1354819971992,59.323171902914,50.9987118294921
"ENSG00000007392","LUC7L","ENSG00000007392_LUC7L",41.8296226778063,43.3041888949795,46.0646979532656,34.8620635856426
"ENSG00000007402","CACNA2D2","ENSG00000007402_CACNA2D2",0.0716874424641067,0.301071996952349,0.169980435251903,0.474607301289689
"ENSG00000007516","BAIAP3","ENSG00000007516_BAIAP3",1.86387350406677,17.5123544893949,3.39960870503805,14.1087806837935
"ENSG00000007520","TSR3","ENSG00000007520_TSR3",51.4715836892286,52.2861701373912,55.0736610216164,37.1056617371939
"ENSG00000007541","PIGQ","ENSG00000007541_PIGQ",31.3632560780467,24.0355810900292,23.6272805000144,7.5074245840369
"ENSG00000007545","CRAMP1","ENSG00000007545_CRAMP1",19.0688596954524,19.2686078049503,18.9244884580451,18.8548536966904
"ENSG00000007866","TEAD3","ENSG00000007866_TEAD3",104.73535344006,137.539723941065,95.0757234508975,132.156560350029
"ENSG00000007908","SELE","ENSG00000007908_SELE",0,0,0,0
"ENSG00000007923","DNAJC11","ENSG00000007923_DNAJC11",106.491695780431,92.2283883997361,99.9484959281187,73.5641316999018
"ENSG00000007933","FMO3","ENSG00000007933_FMO3",0,0,0,0
"ENSG00000007944","MYLIP","ENSG00000007944_MYLIP",32.223505387616,27.6484450534573,21.9274761474954,24.5932874304657
"ENSG00000007952","NOX1","ENSG00000007952_NOX1",0,0,0,0
"ENSG00000007968","E2F2","ENSG00000007968_E2F2",15.5203312934791,6.67376259911039,7.08251813549594,5.65214149717721
"ENSG00000008018","PSMB1","ENSG00000008018_PSMB1",185.025288999859,179.4389101836,197.063984602039,186.391231051951
"ENSG00000008056","SYN1","ENSG00000008056_SYN1",0.179218606160267,0.853037324698321,0.566601450839675,0.862922365981253
"ENSG00000008083","JARID2","ENSG00000008083_JARID2",56.6689232678764,66.3361966618341,47.7078421607006,64.1151317924071
"ENSG00000008086","CDKL5","ENSG00000008086_CDKL5",4.62384003893488,4.96768794971375,5.21273334772501,4.22831959330814
"ENSG00000008118","CAMK1G","ENSG00000008118_CAMK1G",0,0.150535998476174,0,0
"ENSG00000008128","CDK11A","ENSG00000008128_CDK11A",2.1506232739232,1.30464532012684,1.41650362709919,1.46696802216813
"ENSG00000008130","NADK","ENSG00000008130_NADK",72.6552229373722,72.7590659301509,70.8251813549594,61.7420952859587
"ENSG00000008196","TFAP2B","ENSG00000008196_TFAP2B",0,0,0,0
"ENSG00000008197","TFAP2D","ENSG00000008197_TFAP2D",0,0,0,0
"ENSG00000008226","DLEC1","ENSG00000008226_DLEC1",0,0,0,0
"ENSG00000008256","CYTH3","ENSG00000008256_CYTH3",80.1107169536393,140.600622576747,77.3977581846996,124.390259056198
"ENSG00000008277","ADAM22","ENSG00000008277_ADAM22",1.32621768558597,2.50893330793624,1.30318333693125,3.32225110902782
"ENSG00000008282","SYPL1","ENSG00000008282_SYPL1",149.324942652734,120.478977447098,112.923669152347,111.877884749469
"ENSG00000008283","CYB561","ENSG00000008283_CYB561",84.7345569925742,97.898577675672,120.742769173935,112.525076523955
"ENSG00000008294","SPAG9","ENSG00000008294_SPAG9",132.514237394901,103.46840961929,118.872984386164,130.603300091263
"ENSG00000008300","CELSR3","ENSG00000008300_CELSR3",36.9907203114791,52.2359914712325,35.0726298069759,47.2018534191745
"ENSG00000008311","AASS","ENSG00000008311_AASS",10.4663665997596,11.2400212195543,15.1282587374193,15.7051870608588
"ENSG00000008323","PLEKHG6","ENSG00000008323_PLEKHG6",0.609343260944907,2.96054130336476,0.283300725419838,1.76899085026157
"ENSG00000008324","SS18L2","ENSG00000008324_SS18L2",22.2947946063372,17.9639624848235,25.5537254328693,22.9537349351013
"ENSG00000008382","MPND","ENSG00000008382_MPND",15.4128001297829,17.6628904878711,15.0715985923354,14.9717030497747
"ENSG00000008394","MGST1","ENSG00000008394_MGST1",0,0,0,0
"ENSG00000008405","CRY1","ENSG00000008405_CRY1",25.6282606809182,27.2470157241875,39.2088203981055,54.2778168202208
"ENSG00000008438","PGLYRP1","ENSG00000008438_PGLYRP1",0,0,0,0
"ENSG00000008441","NFIX","ENSG00000008441_NFIX",55.1276432548981,54.0424234529466,42.0418276523039,45.2171319774177
"ENSG00000008513","ST3GAL1","ENSG00000008513_ST3GAL1",18.4236727132754,9.28305323936408,19.151129038381,17.2584473196251
"ENSG00000008516","MMP25","ENSG00000008516_MMP25",1.68465489790651,7.57697858996744,3.00298768945028,7.24854787424253
"ENSG00000008517","IL32","ENSG00000008517_IL32",0.43012465478464,3.66304262958691,0.963222466427448,1.55326025876626
"ENSG00000008710","PKD1","ENSG00000008710_PKD1",56.6330795466443,71.1533486130717,53.3171965240134,34.9915019405398
"ENSG00000008735","MAPK8IP2","ENSG00000008735_MAPK8IP2",8.92508658678129,18.8169998095218,8.78232248801496,13.2458583178122
"ENSG00000008838","MED24","ENSG00000008838_MED24",128.392209453215,136.93757994716,124.029057588805,129.78352384358
"ENSG00000008853","RHOBTB2","ENSG00000008853_RHOBTB2",60.3249828335458,77.475860549071,59.4931523381659,66.0135609975659
"ENSG00000008869","HEATR5B","ENSG00000008869_HEATR5B",32.4744114362403,20.422717126601,24.42052253119,17.7762007392138
"ENSG00000008952","SEC62","ENSG00000008952_SEC62",103.265760869546,102.31430029764,93.1492785180426,106.570912198685
"ENSG00000008988","RPS20","ENSG00000008988_RPS20",890.824003780222,755.339461687284,1053.65205798146,691.028230677788
"ENSG00000009307","CSDE1","ENSG00000009307_CSDE1",784.619057769648,515.08400811931,675.105628675473,483.150232712904
"ENSG00000009335","UBE3C","ENSG00000009335_UBE3C",310.872594245599,294.849842348667,268.34244711767,314.276325690372
"ENSG00000009413","REV3L","ENSG00000009413_REV3L",30.5388504897095,17.7130691540298,22.3807573081672,21.0553057299426
"ENSG00000009694","TENM1","ENSG00000009694_TENM1",0.0716874424641067,0.200714664634899,0.113320290167935,0
"ENSG00000009709","PAX7","ENSG00000009709_PAX7",0.0716874424641067,0,0,0
"ENSG00000009724","MASP2","ENSG00000009724_MASP2",0.10753116369616,0.0501786661587248,0,0.0431461182990627
"ENSG00000009765","IYD","ENSG00000009765_IYD",0,0,0,0
"ENSG00000009780","FAM76A","ENSG00000009780_FAM76A",13.3338642983239,15.3546718445698,11.6153297422133,11.5631597041488
"ENSG00000009790","TRAF3IP3","ENSG00000009790_TRAF3IP3",0,0,0,0
